Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Antonio,2020-04-25 19:46:28,00:00:38,Autoplayed: user action: None; ,Fast & Furious 6_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:38,00:00:38,ZA (South Africa)
Tania,2020-04-25 19:11:23,01:41:25,Autoplayed: user action: Unspecified; ,Fast & Furious,,Sony PS4,01:41:25,01:41:25,ZA (South Africa)
Tania,2020-04-25 19:09:40,00:00:09,Autoplayed: user action: None; ,Killers_hook_primary_16x9,HOOK,Sony PS4,00:00:09,00:00:09,ZA (South Africa)
Tania,2020-04-25 19:08:35,00:00:04,Autoplayed: user action: None; ,Part 1 Clip 4: The Big Show Show,HOOK,Sony PS4,00:00:04,00:00:04,ZA (South Africa)
Tania,2020-04-25 19:00:29,00:08:00,Autoplayed: user action: Unspecified; ,The Big Show Show: Part 1: The Big Decision (Episode 8),,Sony PS4,00:27:17,00:27:17,ZA (South Africa)
Tania,2020-04-25 18:23:35,00:19:10,Autoplayed: user action: None; ,The Big Show Show: Part 1: The Big Decision (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:19:18,Not latest view,ZA (South Africa)
Manuel,2020-04-25 18:18:58,00:38:37,Autoplayed: user action: Unspecified; ,Fast & Furious,,Sony PS4,00:38:37,Not latest view,ZA (South Africa)
Manuel,2020-04-25 18:18:07,00:00:27,Autoplayed: user action: None; ,Trailer: The Main Event,TRAILER,Sony PS4,00:00:27,00:00:27,ZA (South Africa)
Manuel,2020-04-25 18:18:01,00:00:04,Autoplayed: user action: None; ,2 Fast 2 Furious_hook_primary_16x9,HOOK,Sony PS4,00:00:04,00:00:04,ZA (South Africa)
Antonio,2020-04-25 18:08:24,01:37:57,Autoplayed: user action: Unspecified; ,The Stepfather,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:37:57,01:37:57,ZA (South Africa)
Antonio,2020-04-25 18:08:11,00:00:09,Autoplayed: user action: None; ,The Stepfather_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:09,00:00:09,ZA (South Africa)
Antonio,2020-04-25 18:07:51,00:00:10,Autoplayed: user action: None; ,No Good Deed_hook_05_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:10,00:00:10,ZA (South Africa)
Tania,2020-04-25 18:07:49,00:15:40,,The Big Show Show: Part 1: The Big Surprise (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:24:54,00:24:54,ZA (South Africa)
Antonio,2020-04-25 18:07:06,00:00:09,Autoplayed: user action: None; ,Downsizing_hook_01_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:09,00:00:09,ZA (South Africa)
Antonio,2020-04-25 18:06:52,00:00:09,Autoplayed: user action: None; ,Killers_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:09,Not latest view,ZA (South Africa)
Antonio,2020-04-25 18:05:58,00:00:19,,Shooter (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:19,Not latest view,ZA (South Africa)
Antonio,2020-04-25 18:05:08,00:00:42,Autoplayed: user action: None; ,Greenleaf (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:42,Not latest view,ZA (South Africa)
Manuel,2020-04-25 18:02:43,00:00:18,,Fast & Furious,,Hisense MTK5657 on UHD platform Smart TV,00:00:18,Not latest view,ZA (South Africa)
Antonio,2020-04-25 16:31:23,01:33:39,,Killers,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:33:39,01:33:39,ZA (South Africa)
Antonio,2020-04-25 16:31:14,00:00:07,,Killers_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:07,Not latest view,ZA (South Africa)
Manuel,2020-04-25 16:20:06,01:37:52,,The Fast and the Furious: Tokyo Drift,,Hisense MTK5657 on UHD platform Smart TV,01:37:49,01:37:49,ZA (South Africa)
Manuel,2020-04-25 16:20:01,00:00:02,,The Fast and the Furious: Tokyo Drift,,Hisense MTK5657 on UHD platform Smart TV,01:26:45,Not latest view,ZA (South Africa)
Manuel,2020-04-25 15:53:38,00:25:55,,2 Fast 2 Furious,,Hisense MTK5657 on UHD platform Smart TV,01:42:31,01:42:31,ZA (South Africa)
Antonio,2020-04-25 14:50:19,01:40:50,,The Set Up,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:40:50,Not latest view,ZA (South Africa)
Antonio,2020-04-25 14:49:58,00:00:18,Autoplayed: user action: None; ,The Set Up_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:18,00:00:18,ZA (South Africa)
Antonio,2020-04-25 13:15:26,01:34:27,Autoplayed: user action: Unspecified; ,Brian Banks,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:34:27,01:34:27,ZA (South Africa)
Antonio,2020-04-25 13:15:17,00:00:06,Autoplayed: user action: None; ,BRIAN BANKS_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:06,00:00:06,ZA (South Africa)
Antonio,2020-04-25 12:55:40,00:19:25,,Downsizing,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:19:25,Not latest view,ZA (South Africa)
Antonio,2020-04-25 12:55:24,00:00:12,Autoplayed: user action: None; ,Downsizing_hook_01_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:12,Not latest view,ZA (South Africa)
Antonio,2020-04-25 12:44:05,00:10:53,,6 Days,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:10:53,00:10:53,ZA (South Africa)
Antonio,2020-04-25 12:43:16,00:00:04,Autoplayed: user action: None; ,Amateur (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:04,00:00:04,ZA (South Africa)
Antonio,2020-04-25 12:42:11,00:00:04,Autoplayed: user action: None; ,Zoo: Season 1_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:04,00:00:04,ZA (South Africa)
Manuel,2020-04-25 09:33:16,00:19:43,,2 Fast 2 Furious,,Hisense MTK5657 on UHD platform Smart TV,01:17:15,Not latest view,ZA (South Africa)
Antonio,2020-04-25 02:45:09,00:21:17,Autoplayed: user action: None; ,How I Met Your Mother: Season 8: Bad Crazy (Episode 16),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:18,00:21:18,ZA (South Africa)
Antonio,2020-04-25 02:23:40,00:21:22,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 8: P.S. I Love You (Episode 15),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:22,00:21:22,ZA (South Africa)
Antonio,2020-04-25 02:02:20,00:21:15,,How I Met Your Mother: Season 8: Ring Up! (Episode 14),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:23,00:21:23,ZA (South Africa)
Antonio,2020-04-25 01:42:11,00:20:05,,How I Met Your Mother: Season 8: Band or DJ? (Episode 13),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:20:06,00:20:06,ZA (South Africa)
Antonio,2020-04-25 01:20:57,00:21:08,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 8: The Final Page: Part 2 (Episode 12),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:18,00:21:18,ZA (South Africa)
Antonio,2020-04-25 00:59:39,00:21:12,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 8: The Final Page: Part 1 (Episode 11),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:23,00:21:23,ZA (South Africa)
Antonio,2020-04-25 00:38:12,00:21:22,,How I Met Your Mother: Season 8: The Over-Correction (Episode 10),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:22,00:21:22,ZA (South Africa)
Antonio,2020-04-25 00:16:41,00:21:24,,How I Met Your Mother: Season 8: Lobster Crawl (Episode 9),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:25,00:21:25,ZA (South Africa)
Antonio,2020-04-24 23:55:30,00:21:06,,How I Met Your Mother: Season 8: Twelve Horny Women (Episode 8),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:15,00:21:15,ZA (South Africa)
Antonio,2020-04-24 23:34:07,00:21:18,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 8: The Stamp Tramp (Episode 7),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:18,00:21:18,ZA (South Africa)
Antonio,2020-04-24 19:54:23,01:43:31,,Extraction,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:43:31,01:43:31,ZA (South Africa)
Antonio,2020-04-24 19:53:58,00:00:18,Autoplayed: user action: None; ,Trailer: Extraction,TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:18,00:00:18,ZA (South Africa)
Manuel,2020-04-24 19:50:33,00:21:28,,2 Fast 2 Furious,,Hisense MTK5657 on UHD platform Smart TV,00:57:32,Not latest view,ZA (South Africa)
Manuel,2020-04-24 18:03:17,01:43:44,,Extraction,,Hisense MTK5657 on UHD platform Smart TV,01:43:44,01:43:44,ZA (South Africa)
Tania,2020-04-24 17:53:39,00:09:08,Autoplayed: user action: None; ,The Big Show Show: Part 1: The Big Surprise (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:09:16,Not latest view,ZA (South Africa)
Tania,2020-04-24 17:35:38,00:17:54,,The Big Show Show: Part 1: The Big Party (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:23:49,00:23:49,ZA (South Africa)
Tania,2020-04-24 13:48:56,00:05:47,Autoplayed: user action: None; ,The Big Show Show: Part 1: The Big Party (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:05:55,Not latest view,ZA (South Africa)
Tania,2020-04-24 13:23:54,00:24:56,Autoplayed: user action: None; ,The Big Show Show: Part 1: The Big Process (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:25:04,00:25:04,ZA (South Africa)
Tania,2020-04-24 13:12:15,00:11:34,,The Big Show Show: Part 1: The Big Sinkhole (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:24:33,00:24:33,ZA (South Africa)
Antonio,2020-04-24 11:42:20,00:00:01,Autoplayed: user action: None; ,How I Met Your Mother: Season 8: The Stamp Tramp (Episode 7),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:01,Not latest view,ZA (South Africa)
Tania,2020-04-24 11:28:38,00:12:52,Autoplayed: user action: None; ,The Big Show Show: Part 1: The Big Sinkhole (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:13:00,Not latest view,ZA (South Africa)
Antonio,2020-04-24 11:20:53,00:21:22,Autoplayed: user action: None; ,How I Met Your Mother: Season 8: Splitsville (Episode 6),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:23,00:21:23,ZA (South Africa)
Tania,2020-04-24 11:03:00,00:25:33,Autoplayed: user action: None; ,The Big Show Show: Part 1: The Big Brain (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:25:41,00:25:41,ZA (South Africa)
Tania,2020-04-24 11:02:38,00:00:17,,The Big Show Show: Part 1: The Big Punisher (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:24:22,00:24:22,ZA (South Africa)
Antonio,2020-04-24 10:59:27,00:21:21,Autoplayed: user action: None; ,How I Met Your Mother: Season 8: The Autumn of Break-Ups (Episode 5),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:22,00:21:22,ZA (South Africa)
Antonio,2020-04-24 10:38:01,00:21:19,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 8: Who Wants to Be a Godparent? (Episode 4),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:19,00:21:19,ZA (South Africa)
Tania,2020-04-24 08:43:38,00:23:58,Autoplayed: user action: Unspecified; ,The Big Show Show: Part 1: The Big Punisher (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:24:06,Not latest view,ZA (South Africa)
Tania,2020-04-24 08:05:05,00:26:12,,The Big Show Show: Part 1: Prototype (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:26:12,00:26:12,ZA (South Africa)
Tania,2020-04-24 07:14:01,00:01:47,Autoplayed: user action: None; ,Season 1 Trailer: Too Hot to Handle,TRAILER,Hisense MTK5657 on UHD platform Smart TV,00:01:47,00:01:47,ZA (South Africa)
Tania,2020-04-24 07:06:33,00:07:22,,Community: Season 6: Emotional Consequences of Broadcast Television (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:26:56,00:26:56,ZA (South Africa)
Antonio,2020-04-23 15:56:23,00:00:08,Autoplayed: user action: None; ,Killers_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:08,Not latest view,ZA (South Africa)
Antonio,2020-04-23 13:43:58,02:12:16,Autoplayed: user action: Unspecified; ,Unbroken,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,02:12:16,02:12:16,ZA (South Africa)
Antonio,2020-04-23 13:43:48,00:00:07,Autoplayed: user action: None; ,Unbroken_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:07,Not latest view,ZA (South Africa)
Tania,2020-04-23 11:46:43,00:14:17,,Community: Season 6: Emotional Consequences of Broadcast Television (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:19:34,Not latest view,ZA (South Africa)
Antonio,2020-04-23 11:30:55,02:11:59,,Beasts of No Nation,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,02:11:59,02:11:59,ZA (South Africa)
Antonio,2020-04-23 11:30:42,00:00:11,Autoplayed: user action: None; ,Beasts of No Nation (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:11,Not latest view,ZA (South Africa)
Antonio,2020-04-23 11:28:50,00:00:06,Autoplayed: user action: None; ,Beasts of No Nation (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:06,Not latest view,ZA (South Africa)
Antonio,2020-04-23 11:27:14,00:00:09,Autoplayed: user action: None; ,Fast & Furious 6_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:09,Not latest view,ZA (South Africa)
Tania,2020-04-23 10:49:28,00:05:17,Autoplayed: user action: None; ,Community: Season 6: Emotional Consequences of Broadcast Television (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:05:17,Not latest view,ZA (South Africa)
Tania,2020-04-23 10:23:50,00:25:34,Autoplayed: user action: None; ,Community: Season 6: Wedding Videography (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:25:34,00:25:34,ZA (South Africa)
Tania,2020-04-23 09:55:15,00:27:30,Autoplayed: user action: Unspecified; ,Community: Season 6: Modern Espionage (Episode 11),,Hisense MTK5657 on UHD platform Smart TV,00:27:55,00:27:55,ZA (South Africa)
Antonio,2020-04-23 09:44:44,01:42:25,Autoplayed: user action: Unspecified; ,Kalushi: The Story of Solomon Mahlangu,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:42:25,01:42:25,ZA (South Africa)
Antonio,2020-04-23 09:44:23,00:00:12,Autoplayed: user action: None; ,First Match (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:12,Not latest view,ZA (South Africa)
Antonio,2020-04-23 09:43:41,00:00:30,Autoplayed: user action: None; ,The Trap_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:30,00:00:30,ZA (South Africa)
Tania,2020-04-23 09:20:48,00:25:05,,Community: Season 6: Basic RV Repair & Palmistry (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:25:35,00:25:35,ZA (South Africa)
Tania,2020-04-23 09:20:30,00:00:05,,Community: Season 6: Basic RV Repair & Palmistry (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:00:05,Not latest view,ZA (South Africa)
Tania,2020-04-23 07:24:36,00:27:45,Autoplayed: user action: Unspecified; ,Community: Season 6: Grifting 101 (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:28:05,00:28:05,ZA (South Africa)
Tania,2020-04-23 07:18:55,00:05:35,,Community: Season 6: Intro To Recycled Cinema (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:27:49,00:27:49,ZA (South Africa)
Antonio,2020-04-23 02:48:33,00:21:13,,How I Met Your Mother: Season 8: Nannies (Episode 3),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:14,00:21:14,ZA (South Africa)
Antonio,2020-04-23 02:27:10,00:21:17,,How I Met Your Mother: Season 8: The Pre-Nup (Episode 2),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:18,00:21:18,ZA (South Africa)
Antonio,2020-04-23 02:05:48,00:21:16,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 8: Farhampton (Episode 1),,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:21:16,00:21:16,ZA (South Africa)
Antonio,2020-04-22 21:09:49,00:36:20,,The Boy Who Harnessed the Wind,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:36:20,00:36:20,ZA (South Africa)
Antonio,2020-04-22 21:09:32,00:00:14,Autoplayed: user action: None; ,The Boy Who Harnessed the Wind (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:14,Not latest view,ZA (South Africa)
Antonio,2020-04-22 21:08:45,00:00:23,Autoplayed: user action: None; ,First They Killed My Father,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:12:44,Not latest view,ZA (South Africa)
Antonio,2020-04-22 20:55:49,00:12:24,,First They Killed My Father,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:12:24,Not latest view,ZA (South Africa)
Antonio,2020-04-22 20:55:38,00:00:06,Autoplayed: user action: None; ,First They Killed My Father (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:06,Not latest view,ZA (South Africa)
Antonio,2020-04-22 20:54:58,00:00:33,Autoplayed: user action: None; ,The Boy Who Harnessed the Wind (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:33,Not latest view,ZA (South Africa)
Antonio,2020-04-22 20:54:00,00:00:04,Autoplayed: user action: None; ,The Aviator_hook_04_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:04,00:00:04,ZA (South Africa)
Antonio,2020-04-22 20:52:19,00:00:05,Autoplayed: user action: None; ,The Perfect Storm_hook_03_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:05,Not latest view,ZA (South Africa)
Antonio,2020-04-22 20:51:23,00:00:11,Autoplayed: user action: None; ,The Boy Who Harnessed the Wind (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:11,Not latest view,ZA (South Africa)
Antonio,2020-04-22 20:50:41,00:00:06,Autoplayed: user action: None; ,First They Killed My Father (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:06,Not latest view,ZA (South Africa)
Tania,2020-04-22 20:04:24,00:21:55,Autoplayed: user action: Unspecified; ,Community: Season 6: Intro To Recycled Cinema (Episode 8),,Sony PS4,00:22:15,Not latest view,ZA (South Africa)
Tania,2020-04-22 19:43:18,00:21:02,Autoplayed: user action: Unspecified; ,Community: Season 6: Advanced Safety Feature (Episode 7),,Sony PS4,00:27:55,00:27:55,ZA (South Africa)
Tania,2020-04-22 19:31:35,00:06:33,Autoplayed: user action: Unspecified; ,Community: Season 6: Advanced Safety Feature (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:06:55,Not latest view,ZA (South Africa)
Antonio,2020-04-22 19:07:43,01:42:19,Autoplayed: user action: Unspecified; ,Kalushi: The Story of Solomon Mahlangu,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:42:19,Not latest view,ZA (South Africa)
Antonio,2020-04-22 19:07:25,00:00:04,Autoplayed: user action: None; ,First They Killed My Father (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:04,Not latest view,ZA (South Africa)
Antonio,2020-04-22 19:06:22,00:00:48,Autoplayed: user action: None; ,Kalushi_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:48,00:00:48,ZA (South Africa)
Antonio,2020-04-22 19:04:58,00:00:38,,Fast & Furious 6_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:38,Not latest view,ZA (South Africa)
Tania,2020-04-22 19:04:16,00:27:14,Autoplayed: user action: Unspecified; ,Community: Season 6: Basic Email Security (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:27:34,00:27:34,ZA (South Africa)
Tania,2020-04-22 19:00:58,00:03:13,,Community: Season 6: Laws Of Robotics & Party Rights (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:28:05,00:28:05,ZA (South Africa)
Tania,2020-04-22 17:21:19,00:24:53,Autoplayed: user action: None; ,Community: Season 6: Laws Of Robotics & Party Rights (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:24:53,Not latest view,ZA (South Africa)
Tania,2020-04-22 16:50:55,00:30:20,Autoplayed: user action: None; ,Community: Season 6: Queer Studies & Advanced Waxing (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:30:20,00:30:20,ZA (South Africa)
Tania,2020-04-22 16:26:51,00:24:00,,Community: Season 6: Basic Crisis Room Decorum (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:24:00,00:24:00,ZA (South Africa)
Antonio,2020-04-22 14:52:27,01:11:16,Autoplayed: user action: Unspecified; ,A Lucky Man,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:11:16,01:11:16,ZA (South Africa)
Antonio,2020-04-22 13:22:20,01:29:00,Autoplayed: user action: Unspecified; ,The Expendables 2,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:29:00,01:29:00,ZA (South Africa)
Antonio,2020-04-22 13:21:19,00:00:05,Autoplayed: user action: None; ,The Walking Dead: Season 1_hook_primary_16x9,HOOK,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:05,Not latest view,ZA (South Africa)
Antonio,2020-04-22 13:20:30,00:00:22,Autoplayed: user action: None; ,Sabrina,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:03:49,Not latest view,ZA (South Africa)
Antonio,2020-04-22 13:20:22,00:00:04,Autoplayed: user action: None; ,Sabrina (Trailer),TRAILER,Hisense DB MSD6586 4.3 on UHD platform Smart TV,00:00:04,Not latest view,ZA (South Africa)
Tania,2020-04-22 12:27:43,00:01:15,Autoplayed: user action: None; ,Community: Season 6: Basic Crisis Room Decorum (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:01:15,Not latest view,ZA (South Africa)
Tania,2020-04-22 12:01:14,00:26:25,Autoplayed: user action: None; ,Community: Season 6: Lawnmower Maintenance & Postnatal Care (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:26:25,00:26:25,ZA (South Africa)
Antonio,2020-04-22 11:51:54,01:27:58,,The Silence of the Marsh,,Hisense DB MSD6586 4.3 on UHD platform Smart TV,01:27:58,01:27:58,ZA (South Africa)
